muestra;grad;or_R;pend_c;tipo_roca;or_L;exp;sup;pend;piso;ORNS_L;ORNS_R;paj;roc;arb;so;mg;rast;ces;alt;Lichen_cover;Moss_cover;Rock_cover;A_altoandina;A_lorentzii;Acarospora_sp1;Acarospora_sp2;B_aethalea;B_aff_aethalea;B_concinna;B_dispersa;B_sulphurea;B_tellulata;B_tesserata;B_umbrina;Buellia_sp1;C_carneopruinata;C_chlorina;C_cinnabarina;C_sideritis;C_esteril;C_fimbriata;C_melanopoda;C_pyxidata;C_symphocarpa;Cladonia_sp;C_vitellina;Catillaria_sl;D_bisporus;D_diacapsis;D_muscorum;D_scruposus;D_oreina;D_pavonii;Dictyonema_sp;F_caperata;F_haysomii;F_papilosa;H_badia;H_breverhiza;H_dentella;H_intercalanda;H_leucomela;H_longiloba;H_revoluta;H_rhabdiformis;Hy_badia;H_fenzlianum;H_obscurata;H_speciosa;L_farinosa;L_granulosula;L_laboriosa;L_rupicola;Lecidea_sp;Lecidea_sp2;Lepraria_amarilla.1;Lepraria_lobulada;Lepraria_sp1;Lepraria_sp2;Leptogium_sp;O_austroamericana;O_parella;P_afrorevoluta;Parmelinopsis_sp;P_bonariensis;P_badia;P_candelarioides;P_colombiana;P_hypoleucites;P_perreticulata;P_punctilla;P_stictica;P_semansiana;P_distincta;P_pustulata;P_dydactila;P_hababianum;P_reticulatum;P_warmingii;P_rupicola;Paraparmelia_sp;P_coriacea;Pertusaria_ap2;Pertusaria_sp2;Pertusaria_sp3;Ph_ lobulata;Ph_dubia;Ph_tribacia;Phaeophyscia_sp;Placidium_sp;Psora_sp;Psora_sp.1;R_celastri;R_pilulifera;R_puiggarii;R_confragosa;R_confragosula;R_disporum;R_geographicum;R_inorense;R_obscuratum;R_propagulosum;Rhizocarpon_gris;Rimoso_blanco;S_ramulosum;T_atra;T_nodulifer;U_africana;U_amblyoclada;U_cornuta;U_diuretzi;U_hieronymi;U_krogiana;U_luti;U_polyrrhiza;U_saxidilatata;U_saxydilatata;X_cordillerana;X_cotopaxiensis;X_farinosa;X_hipopsila;X_microspora;X_microsticta;X_mougeoti;X_nefoscelia_sl;X_parietina;X_plittii;X_punctulata;X_santesonii;X_scabrosa;X_submougeotii;X_subtinctina;X_subulcerosa;X_taractica;X_ulcerosa;X_wrightiana;Xanthoparmelia_sp;Xanthoria_sp
T1_1200R4;champa;S;media;granito;S;159;3.5;40;1200;0.766;0.9063;0;70;5;10;10;5;10;1301;76;6;20;0;1.2;0;0;4.8;5.6;0;0;0;0;0;1.8;0;0;1.8;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;1.2;0;0;0;5.6;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.8;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0
T1_1200R5;champa;S;vertical;granito;S;130;7;80;1200;0.1736;0.342;0;80;0;10;10;5;0;1300;46;0;54;0;2;5.4;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;9.6;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;1.6;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;8.4;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_1200R11;champa;N;media;granito;N;130;5.95;45;1200;-0.3584;-0.9903;0;70;15;15;10;10;5;1301;40;46;14;0;0.4;0;0;5.4;3;0;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;2.2
T1_1200R16;champa;plana;plana;granito;S;150;12.4;10;1200;0.1736;-1;0;60;10;15;10;10;20;1301;40;11;49;0;0.8;0;0;5.6;1.6;0;0;0;0.4;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;7.6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.8;0;0;0
T1_1200R18;champa;S;media;granito;S;155;12;40;1200;1;0.9848;0;60;5;10;10;10;5;1300;36;0;64;0;1.2;3;0;1.7;6.4;0;0;0;0;0;0;0;0;7.2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;1.4;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.6;0;0;0
T1_2100R10;champa;plana;plana;granito;N;158;32.76;5;2100;-0.9397;-0.5;5;85;10;2;1;2;0;2073;66;0;34;0;0.2;0;0;1.4;0;0;0;0;0;0;0;0;0;2.6;0;0;11.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;0;8.2;0;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0
T1_2100R12;champa;plana;plana;granito;S;173;22.08;3;2100;0.1736;-0.766;10;40;20;30;5;0;0;2079;77;0;21;0;5.6;3.8;0;6.4;0;0;0;0;1.4;0;1;0;0;1.8;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.2;0;2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;2.6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2100R13;champa;N;vertical;granito;S;125;10.25;90;2100;0.766;-0.9848;2;80;5;8;3;5;2;2073;84;1;15;0;0.6;1.4;0;6.8;0;0;0;0;1.4;0;0;0;0;5;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;7;0;0;0;0;0;0;0;0;0;0;0;5.8;0;0;1.6;0;3.2;0;0;0;0;0;4.6;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;1.8;0;3;0;0;0.8;0;0;0;0;0;0;1.6;0;6.4;0;6.4;0;0.4;0;2;0;2.2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
T1_2100R17;champa;plana;plana;granito;S;175;26.95;8;2100;0.9397;0.9397;10;70;10;5;2;3;3;2066;50;0;50;0;0.6;0;0;0;0;0;0;0;0;0;5;0;0;4;0;0;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0.6;0;0;5.8;0;0.6;0;0;0;0;0;0;2;0;0;0;0;0;0;2.8;0;0;0;0;0;0;0;1.6;0;0;0;0
T1_2700R5;champa;plana;plana;granito;N;150;10.4;20;2700;-0.866;0.1736;30;50;5;15;0;25;0;2743;54;0;46;0;0;0;0;5.2;14.4;0;0;0;0;0;0;0;0;0.2;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.8;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.2;0;0;0;0;0;0;0;12.8;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R6;champa;plana;plana;granito;N;150;61.425;7;2700;-0.342;-0.8192;40;50;0;10;0;30;0;2738;58;0;42;0;0;0;0;3.8;9.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.4;0;0.4;0;0;0;0;0;0;0;0;16.4;0;0;0;0;0;0;0;0.8;0;0;0;0.4;0;0;1.8;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R1;champa;plana;plana;granito;S;135;14.85;12.5;2700;0;-0.5;20;70;15;5;5;3;0;2601;77;0;23;0;0;0;0;7;1.2;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;1.6;0;0;0;0;0;0;0;0;0;14.6;0;0;0;0;0;0;0;2.6;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R2;champa;plana;media;granito;N;180;23.18;40;2700;-0.5;0.342;20;80;0;1;7;0;0;2751;56;0;44;0;0;0;0;0.4;2.8;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;6.2;0;0;0;0;0;0;0;0;8.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R7;champa;plana;vertical;granito;N;150;24.375;80;2700;-1;-0.5;10;70;0;5;5;10;0;2745;66;0;34;0;0;0;0;4.8;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;21;0;0;0;0;0;0;7.2;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R3;champa;plana;media;granito;N;140;6.9;40;2700;-0.9397;-0.1736;40;55;0;15;0;0;0;2749;63;1.2;37;0;0;0;0;15.4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;17;23.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2100R2;champa;S;vertical;granito;S;140;88.8;70;2100;0.9848;0.9397;10;75;5;5;0;5;0;2056;78;0;22;0;0;0;0;0;8.4;0;0;0;0;0;0;0;0;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;15.8;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;11.8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2100R3;champa;N;vertical;granito;N;150;32.4;75;2100;-1;-0.866;25;30;25;1;10;10;0;2053;85;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.2;0;2.4;0;0;0;0.2;0;0;0;0;0;0;0;3;0;0;0;0.8;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0.8;0;0;0;0;4.8;0;0;0;0;3.4;0;2.2;0;0;0.2;0.4;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_1800R3;gigantes;S;vertical;granito;S;110;18.4;70;1800;0.6428;-0.342;50;20;0;5;10;20;0;1823;73;0;27;0;0;0;0;1.8;9.6;1.8;0;0;0;0;11.4;0;0;1.6;0;0;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0.8;0;0.4;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0.4;0;0;0.4;0;0;0;1.6;0;7.6;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.8
T2_1800R7;gigantes;N;vertical;granito;S;70;3.15;85;1800;0.9925;0.6428;5;20;0;5;10;5;35;1790;71;0;27;0;0;0;0;8;6.4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;1.2;0;0;3.8;0;0;2;1.8;4.4;0;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.8;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_1800R11;gigantes;S;vertical;granito;S;90;10.72;90;1800;0.5;-0.6428;1;70;10;10;5;5;0;1807;93.2;1;5.8;0;0;0;0;3.6;3;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2.2;0;3.4;0;0;0;0;0;0;0;5.8;6.4;0;0;0;0;0;3.8;9.6;0;0;0;0;0;2.4;0;2.8;1.8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.6;0;12.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_1800R12;gigantes;plana;plana;granito;S;130;20.58;20;1800;0.9976;0.866;20;40;0;20;20;5;0;1805;0;0;0;0;0;0;0;1.2;5;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;13;18;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_1800R9a;champa;plana;plana;granito;N;125;14.45;10;1800;-0.866;-0.866;15;70;0;2;5;5;10;1802;64;0;36;0;0;0;0;0.6;5;0;0;0;1.2;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;1;0;0;0;0;0;0;0;0.4;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
T1_1800R10;champa;plana;media;granito;N;143;25.5;40;1800;-0.6428;-0.866;15;75;0;0;5;5;3;1802;83.4;0;16.6;0;0;0;0;0.4;3.8;0;0;0;0;0;0;2.8;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0.4;0;8.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0;0;0;0;0;0;0;0
T2_2400R14;gigantes;plana;plana;granito;N;179;15.12;10;2400;-0.9397;-0.9659;5;60;0;30;20;0;10;2312;32;0;53.6;0;0;0;0;7;0;0;0;0;1.2;0;0;0;0;3.4;0;0;5.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;1.8;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.4;0.4;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;1.2;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_2400R15;gigantes;S;vertical;granito;N;150;5.55;50;2400;-0.9397;-1;20;30;0;0;10;0;50;2312;79;3;18;0;0;0;0;5;0;0;0;0;1.4;0;0;0;0;7.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0;0;0;0;0;0;0;8.8;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;6.6;0;0.4;0;1;0;0;1.2;0;0;0;0;0;0;3.2;0;9.2;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_2400R17;gigantes;S;vertical;granito;S;170;4.437;80;2400;0.5;-0.8192;20;20;0;0;10;0;60;2303;76;0;24;0;0;0;0;7.8;0;0;0;0;2.8;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.6;0;0;0;0;0;0;0;0;0;0;8.4;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;4.4;0;0;0;0;0;0;5.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_2400R18;gigantes;S;vertical;granito;N;110;9;83;2400;0;-0.9397;30;50;0;5;10;0;40;2297;60;0;40;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1.8;3.2;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;0;0.2;0;0;0;0;0;0;4.8;0;0;0;0;0;0;2.6;0;0;0;0;0;0;0;0;3.4;0;0;0;2.6;0;0;0;0;0;0;0;0;0;1.4;0;1.6;0;0;0;0;0;0;7.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_1200R1;gigantes;plana;plana;granito;N;160;85.377;10;1200;0;0.1736;10;80;5;1;5;5;0;1239;72;0;28;0;0.8;0;0;2.4;0;8.8;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
T2_1200R12;gigantes;S;vertical;granito;S;95;3.3;80;1200;0.9848;-0.5;30;50;10;10;20;5;0;1200;83.6;1;15.4;0;0;0;0;7.6;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.4;0;0;0.6;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;11.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
T1_2700R11;champa;plana;plana;granito;N;145;8.68;5;2700;-0.5;-0.9848;15;80;0;2;1;5;0;2724;64;0;36;0;0;0;0;4;0;0;0;0;0;0;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.8;3.6;0;0;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;13.2;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R12;champa;plana;vertical;granito;S;135;8.88;80;2700;0.5;0.766;8;85;0;1;1;0;0;2734;69;4;27;0;0;0;0;4.8;0;0;0;0;0.2;0;2.2;0;0;1;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1.8;0;0;0;0;0;0;0;0;0;5.2;0;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;3;0;0;0;0;0;0;0;6.2;0;0.8;0;0.8;0;0;6.2;0;0;0;0;0;0;0;0;7.6;0;0;0;0;0;0;7.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R16;champa;plana;media;granito;N;160;23;38;2700;-0.1736;0.342;5;90;0;0;0;2;2;2752;60;0;40;0;0;0;0;2.4;0;0;0;0;0;0;9.8;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6.8;0;0;0;0;0;0;15.6;0;0;0;0;0;0.4;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R13;champa;plana;plana;granito;S;175;11.27;5;2700;0.9848;0.1736;15;80;5;3;1;5;0;2755;54;0;46;0;0;0;0;1.6;0;0;0;0;0;0;5.4;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;14.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;1.4;0;0;0;0;0.2;1;0;0;1.4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_900R3;gigantes;N;vertical;granito;S;140;13.02;80;900;0.6428;0.766;10;30;0;30;0;5;0;904;11;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_900R11;gigantes;plana;plana;granito;N;177;12.6;3;900;-0.9848;0.6428;5;80;20;10;5;5;0;915;50;0;50;0;0;0;0;0;0;0;0;0;0;0;5.2;0;3;9;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;8.6;0;0;0;0;0;0;0;0;1;0;0;0
